;
;
;
;
;
;
;
;Symbolname     Code1  Code2 PartNr        Value             Geometry             Description
C                   2  540   ""            "1U0"             CAPACITOR_TH_10      "CAPACITOR 1.0UF"
C                   2  540   ""            "1U2"             CAPACITOR_TH_10      "CAPACITOR 1.2UF"
C                   2  540   ""            "1U5"             CAPACITOR_TH_10      "CAPACITOR 1.5UF"
C                   2  540   ""            "1U8"             CAPACITOR_TH_10      "CAPACITOR 1.8UF"
C                   2  540   ""            "2U2"             CAPACITOR_TH_10      "CAPACITOR 2.2UF"
C                   2  540   ""            "2U7"             CAPACITOR_TH_10      "CAPACITOR 2.7UF"
C                   2  540   ""            "3U3"             CAPACITOR_TH_10      "CAPACITOR 3.3UF"
C                   2  540   ""            "3U9"             CAPACITOR_TH_10      "CAPACITOR 3.9UF"
C                   2  540   ""            "4U7"             CAPACITOR_TH_10      "CAPACITOR 4.7UF"
C                   2  540   ""            "5U6"             CAPACITOR_TH_10      "CAPACITOR 5.6UF"
C                   2  540   ""            "6U8"             CAPACITOR_TH_10      "CAPACITOR 6.8UF"
C                   2  540   ""            "8U2"             CAPACITOR_TH_10      "CAPACITOR 8.2UF"
C                   2  540   ""            "10U"             CAPACITOR_TH_10      "CAPACITOR 10UF"
C                   2  540   ""            "12U"             CAPACITOR_TH_10      "CAPACITOR 12UF"
C                   2  540   ""            "15U"             CAPACITOR_TH_10      "CAPACITOR 15UF"
C                   2  540   ""            "18U"             CAPACITOR_TH_10      "CAPACITOR 18UF"
C                   2  540   ""            "22U"             CAPACITOR_TH_10      "CAPACITOR 22UF"
C                   2  540   ""            "27U"             CAPACITOR_TH_10      "CAPACITOR 27UF"
C                   2  540   ""            "33U"             CAPACITOR_TH_10      "CAPACITOR 33UF"
C                   2  540   ""            "39U"             CAPACITOR_TH_10      "CAPACITOR 39UF"
C                   2  540   ""            "47U"             CAPACITOR_TH_10      "CAPACITOR 47UF"
C                   2  540   ""            "56U"             CAPACITOR_TH_10      "CAPACITOR 56UF"
C                   2  540   ""            "68U"             CAPACITOR_TH_10      "CAPACITOR 68UF"
C                   2  540   ""            "82U"             CAPACITOR_TH_10      "CAPACITOR 82UF"
;
7400                3  110   ""            "7400"            DIP14                "QUAD 2-INPUT POSITIVE-NAND GATE"
7404                3  110   ""            "7404"            DIP14                "HEX INVERTER"
7405                3  110   ""            "7405"            DIP14                "HEX INVERTER WITH OPEN-COLLECTOR OUTPUTS"
7406                3  110   ""            "7406"            DIP14                "HEX INVERTER WITH OPEN-COLLECTOR OUTPUTS"
7407                3  110   ""            "7407"            DIP14                "HEX BUFFER WITH OPEN-COLLECTOR OUTPUTS"
7414                3  110   ""            "7414"            DIP14                "HEX INVERTER WITH SCHMITT TRIGGER"
7416                3  110   ""            "7416"            DIP14                "HEX INVERTER/DRIVER"
7417                3  110   ""            "7417"            DIP14                "HEX BUFFER/DRIVER WITH OPEN-COLLECTOR OUTPUTS"
7430                3  110   ""            "7430"            DIP14                "8-INPUT POSITIVE-NAND GATE"
7432                3  110   ""            "7432"            DIP14                "QUAD 2-INPUT POSITIVE-OR GATE"
7437                3  110   ""            "7437"            DIP14                "QUAD 2-INPUT POSITIVE-NAND GATE"
7438                3  110   ""            "7438"            DIP14                "QUAD 2-INPUT POSITIVE-NAND GATE WITH OPEN-COLLECTOR OUTPUTS"
7445                3  110   ""            "7445"            DIP16                "BCD TO DECIMAL DECODER/DRIVER OPEN-COLLECTOR OUTPUTS"
7447                3  110   ""            "7447"            DIP16                "BCD TO 7-SEGMENT DECODER/DRIVER"
7474                3  110   ""            "7474"            DIP14                "DUAL D-TYPE FLIP-FLOP"
7497                3  110   ""            "7497"            DIP16                "6-BIT ASYNCHRONOUS BINARY RATE MULTIPLIER"
74121               3  110   ""            "74121"           DIP14                "ONE-SHOT MULTIVIBRATOR"
74123               3  110   ""            "74123"           DIP16                "DUAL MONOSTABLE MULTIVIBRATOR"
74128               3  110   ""            "74128"           DIP14                "QUAD 2 INPUT NOR DRIVER"
74132               3  110   ""            "74132"           DIP14                "QUAD 2-INPUT POSITIVE-NAND WITH SCHMITT TRIGGER"
74145               3  110   ""            "74145"           DIP16                "BCD-TO-DECIMAL DECODER/DRIVER"
74148               3  110   ""            "74148"           DIP16                "8-TO-3-LINE PRIORITY ENCODER"
74150               3  110   ""            "74150"           DIP24                "16-TO-1 DATA SELECTOR/MULTIPLEXER"
74154               3  110   ""            "74154"           DIP24                "4-TO-16-LINE DECODER/DEMULTIPLEXER"
74156               3  110   ""            "74156"           DIP16                "DUAL 2-TO-4-LINE DECODER/DEMULTIPLEXER WITH OPEN-COLLECTOR OUTP"
74157               3  110   ""            "74157"           DIP16                "QUAD 1-OF-2 DATA SELECTOR/MULTIPLEXER"
74159               3  110   ""            "74159"           DIP24                "4-TO-16-LINE DECODER/DEMULTIPLEXER"
74175               3  110   ""            "74175"           DIP16                "QUAD D-TYPE FLIP-FLOP"
74193               3  110   ""            "74193"           DIP16                "4-BIT SYNCHRONOUS UP/DOWN BINARY COUNTER"
74276               3  110   ""            "74276"           DIP20                "QUAD J-K FLIP-FLOP"
74367               3  110   ""            "74367"           DIP16                "HEX BUFFER/DRIVER"
74LS00              3  120   ""            "74LS00"          DIP14                "QUAD 2-INPUT POSITIVE-NAND GATE"
74LS01              3  120   ""            "74LS01"          DIP14                "QUAD 2-INPUT POSITIVE-NAND GATE WITH OPEN-COLLECTOR OUTPUTS"
74LS02              3  120   ""            "74LS02"          DIP14                "QUAD 2-INPUT POSITIVE-NOR GATE"
74LS03              3  120   ""            "74LS03"          DIP14                "QUAD 2-INPUT POSITIVE-NAND GATE WITH OPEN-COLLECTOR OUTPUTS"
74LS04              3  120   ""            "74LS04"          DIP14                "HEX INVERTER"
74LS05              3  120   ""            "74LS05"          DIP14                "HEX INVERTER WITH OPEN-COLLECTOR OUTPUTS"
74LS06              3  120   ""            "74LS06"          DIP14                "HEX INVERTER WITH OPEN-COLLECTOR OUTPUTS"
74LS07              3  120   ""            "74LS07"          DIP14                "HEX BUFFER WITH OPEN-COLLECTOR OUTPUTS"
74LS00              3  120   ""            "74LS00"          DIP14                "QUAD 2-INPUT POSITIVE-NAND GATE"
74LS00              3  120   ""            "74LS00"          DIP14                "QUAD 2-INPUT POSITIVE-NAND GATE"
74LS10              3  120   ""            "74LS10"          DIP14                "TRIPLE 3-INPUT POSITIVE-NAND GATE"
74LS11              3  120   ""            "74LS11"          DIP14                "TRIPLE 3-INPUT POSITIVE-AND GATE"
74LS14              3  120   ""            "74LS14"          DIP14                "HEX INVERTER WITH SCHMITT TRIGGER"
74LS19              3  120   ""            "74LS19"          DIP14                "HEX INVERTER WITH SCHMITT TRIGGER"
74LS20              3  120   ""            "74LS20"          DIP14                "DUAL 4-INPUT POSITIVE-NAND GATE"
74LS21              3  120   ""            "74LS21"          DIP14                "DUAL 4-INPUT POSITIVE-AND GATE"
74LS26              3  120   ""            "74LS26"          DIP14                "QUAD 2-INPUT NAND GATE"
74LS27              3  120   ""            "74LS27"          DIP14                "TRIPLE 3-INPUT POSITIVE-NOR GATE"
74LS30              3  120   ""            "74LS30"          DIP14                "8-INPUT POSITIVE-NAND GATE"
74LS32              3  120   ""            "74LS32"          DIP14                "QUAD 2-INPUT POSITIVE-OR GATE"
74LS33              3  120   ""            "74LS33"          DIP14                "QUAD 2-INPUT NOR GATE WITH OPEN-COLLECTOR OUTPUTS"
74LS37              3  120   ""            "74LS37"          DIP14                "QUAD 2-INPUT POSITIVE-NAND GATE"
74LS38              3  120   ""            "74LS38"          DIP14                "QUAD 2-INPUT POSITIVE-NAND GATE WITH OPEN-COLLECTOR OUTPUTS"
74LS42              3  120   ""            "74LS42"          DIP16                "4-TO-10 BCD-TO-DECIMAL DECODER"
74LS47              3  120   ""            "74LS47"          DIP16                "BCD TO 7-SEGMENT DECODER/DRIVER"
74LS51              3  120   ""            "74LS51"          DIP14                "DUAL 2-INPUT AND DUAL 3-INPUT AND/OR GATE"
74LS73              3  120   ""            "74LS73"          DIP14                "DUAL J-K FLIP-FLOP"
74LS74              3  120   ""            "74LS74"          DIP14                "DUAL D-TYPE FLIP-FLOP"
74LS75              3  120   ""            "74LS75"          DIP16                "4-BIT D-TYPE LATCH"
74LS85              3  120   ""            "74LS85"          DIP16                "4-BIT MAGNITUDE COMPARATOR"
74LS86              3  120   ""            "74LS86"          DIP14                "QUAD 2-INPUT EXCLUSIVE-OR GATE"
74LS90              3  120   ""            "74LS90"          DIP14                "DECADE COUNTER"
74LS92              3  120   ""            "74LS92"          DIP14                "DIVIDE-BY-12 COUNTER"
74LS93              3  120   ""            "74LS93"          DIP14                "4-BIT BINARY COUNTER"
74LS107             3  120   ""            "74LS107"         DIP14                "DUAL J-K FLIP-FLOP"
74LS109             3  120   ""            "74LS109"         DIP16                "DUAL J-K FLIP-FLOP"
74LS112             3  120   ""            "74LS112"         DIP16                "DUAL J-K NEGATIVE-EDGE-TRIGGERED FLIP-FLOP"
74LS122             3  120   ""            "74LS122"         DIP14                "RETRIGGERABLE MONOSTABLE MULTIVIBRATOR"
74LS123             3  120   ""            "74LS123"         DIP16                "DUAL MONOSTABLE MULTIVIBRATOR"
74LS125             3  120   ""            "74LS125"         DIP14                "QUAD BUS BUFFER GATE (OE)"
74LS126             3  120   ""            "74LS126"         DIP14                "QUAD BUS BUFFER GATE (OE)"
74LS132             3  120   ""            "74LS132"         DIP14                "QUAD 2-INPUT POSITIVE-NAND WITH SCHMITT TRIGGER"
74LS136             3  120   ""            "74LS136"         DIP14                "QUAD EXCLUSIVE-OR GATE WITH OPEN-COLLECTOR OUTPUTS"
74LS137             3  120   ""            "74LS137"         DIP16                "3-TO-8 DECODER/DEMULTIPLEXER WITH ADDRESS LATCH"
74LS138             3  120   ""            "74LS138"         DIP16                "3-TO-8 DECODER/DEMULTIPLEXER"
74LS139             3  120   ""            "74LS139"         DIP16                "DUAL 2-TO-4 DECODER/DEMULTIPLEXER"
74LS145             3  120   ""            "74LS145"         DIP16                "BCD-TO-DECIMAL DECODER/DRIVER"
74LS148             3  120   ""            "74LS148"         DIP16                "8-TO-3-LINE PRIORITY ENCODER"
74LS151             3  120   ""            "74LS151"         DIP16                "8-TO-1 DATA SELECTOR/MULTIPLEXER"
74LS153             3  120   ""            "74LS153"         DIP16                "DUAL 4-TO-1 DATA SELECTOR/MULTIPLEXER"
74LS155             3  120   ""            "74LS155"         DIP16                "DUAL 1-TO-4 DECODER"
74LS156             3  120   ""            "74LS156"         DIP16                "DUAL 2-TO-4-LINE DECODER/DEMULTIPLEXER WITH OPEN-COLLECTOR OUTP"
74LS157             3  120   ""            "74LS157"         DIP16                "QUAD 1-OF-2 DATA SELECTOR/MULTIPLEXER"
74LS158             3  120   ""            "74LS158"         DIP16                "QUAD 1-OF-2 DATA SELECTOR/MULTIPLEXER"
74LS161             3  120   ""            "74LS161"         DIP16                "4-BIT SYNCHRONOUS BINARY COUNTER"
74LS163             3  120   ""            "74LS163"         DIP16                "4-BIT SYNCHRONOUS BINARY COUNTER"
